Store,Date,Sales,Open
34,2013-11-30,9137,1
35,2013-11-30,8616,1
36,2013-11-30,11876,1
37,2013-11-30,10824,1
38,2013-11-30,6908,1
39,2013-11-30,3764,1
40,2013-11-30,8781,1
41,2013-11-30,5840,1
42,2013-11-30,10742,1
43,2013-11-30,6125,1
44,2013-11-30,5313,1
45,2013-11-30,6999,1
46,2013-11-30,5791,1
47,2013-11-30,7670,1
48,2013-11-30,4393,1
49,2013-11-30,9309,1
50,2013-11-30,5122,1
1,2013-11-29,5623,1
2,2013-11-29,5027,1
3,2013-11-29,7152,1
4,2013-11-29,11390,1
5,2013-11-29,6158,1
6,2013-11-29,8364,1
7,2013-11-29,10301,1
8,2013-11-29,5032,1
9,2013-11-29,5741,1
10,2013-11-29,5948,1
11,2013-11-29,12175,1
12,2013-11-29,8127,1
13,2013-11-29,4694,1
14,2013-11-29,6234,1
15,2013-11-29,8256,1
16,2013-11-29,8969,1
17,2013-11-29,7707,1
18,2013-11-29,8011,1
19,2013-11-29,8844,1
20,2013-11-29,8367,1
21,2013-11-29,4987,1
22,2013-11-29,6215,1
23,2013-11-29,6403,1
24,2013-11-29,11738,1
25,2013-11-29,14372,1
26,2013-11-29,7108,1
27,2013-11-29,10573,1
28,2013-11-29,6330,1
29,2013-11-29,6330,1
30,2013-11-29,5433,1
31,2013-11-29,7457,1
32,2013-11-29,4126,1
33,2013-11-29,9811,1
34,2013-11-29,9313,1
35,2013-11-29,10842,1
36,2013-11-29,10354,1
37,2013-11-29,8819,1
38,2013-11-29,6024,1
39,2013-11-29,4665,1
40,2013-11-29,6174,1
41,2013-11-29,5762,1
42,2013-11-29,11860,1
43,2013-11-29,7442,1
44,2013-11-29,5466,1
45,2013-11-29,5932,1
46,2013-11-29,4834,1
47,2013-11-29,8122,1
48,2013-11-29,4310,1
49,2013-11-29,7737,1
50,2013-11-29,4464,1
1,2013-11-28,4614,1
2,2013-11-28,5149,1
3,2013-11-28,6096,1
4,2013-11-28,7875,1
5,2013-11-28,4676,1
6,2013-11-28,6728,1
7,2013-11-28,8860,1
8,2013-11-28,5797,1
9,2013-11-28,6264,1
10,2013-11-28,5422,1
11,2013-11-28,10894,1
12,2013-11-28,8533,1
13,2013-11-28,3666,1
14,2013-11-28,4958,1
15,2013-11-28,7626,1
16,2013-11-28,7647,1
17,2013-11-28,5439,1
18,2013-11-28,6233,1
19,2013-11-28,6552,1
20,2013-11-28,8919,1
21,2013-11-28,4080,1
22,2013-11-28,5083,1
23,2013-11-28,4738,1
24,2013-11-28,8261,1
25,2013-11-28,10680,1
26,2013-11-28,5271,1
27,2013-11-28,8108,1
28,2013-11-28,5968,1
29,2013-11-28,5697,1
30,2013-11-28,5518,1
31,2013-11-28,6526,1
32,2013-11-28,3405,1
33,2013-11-28,7305,1
34,2013-11-28,6979,1
35,2013-11-28,7887,1
36,2013-11-28,8648,1
37,2013-11-28,7829,1
38,2013-11-28,4324,1
39,2013-11-28,4342,1
40,2013-11-28,4963,1
41,2013-11-28,3932,1
42,2013-11-28,9919,1
43,2013-11-28,6261,1
44,2013-11-28,4514,1
45,2013-11-28,4800,1
46,2013-11-28,4236,1
47,2013-11-28,7164,1
48,2013-11-28,4198,1
49,2013-11-28,6744,1
50,2013-11-28,3331,1
1,2013-11-27,4561,1
2,2013-11-27,5498,1
3,2013-11-27,5942,1
4,2013-11-27,7809,1
5,2013-11-27,5128,1
6,2013-11-27,6467,1
7,2013-11-27,6783,1
8,2013-11-27,4533,1
9,2013-11-27,4971,1
10,2013-11-27,5496,1
11,2013-11-27,10001,1
12,2013-11-27,7964,1
13,2013-11-27,3603,1
14,2013-11-27,5474,1
15,2013-11-27,6401,1
16,2013-11-27,7285,1
17,2013-11-27,5711,1
18,2013-11-27,5623,1
19,2013-11-27,6633,1
20,2013-11-27,7999,1
21,2013-11-27,3244,1
22,2013-11-27,4175,1
23,2013-11-27,4641,1
24,2013-11-27,8329,1
25,2013-11-27,9290,1
26,2013-11-27,4325,1
27,2013-11-27,7420,1
28,2013-11-27,4927,1
29,2013-11-27,5199,1
30,2013-11-27,4823,1
31,2013-11-27,4718,1
32,2013-11-27,3460,1
33,2013-11-27,7239,1
34,2013-11-27,6922,1
35,2013-11-27,7415,1
36,2013-11-27,7812,1
37,2013-11-27,4745,1
38,2013-11-27,3408,1
39,2013-11-27,3967,1
40,2013-11-27,4736,1
41,2013-11-27,4748,1
42,2013-11-27,9256,1
43,2013-11-27,7154,1
44,2013-11-27,4530,1
45,2013-11-27,4450,1
46,2013-11-27,3571,1
47,2013-11-27,6503,1
48,2013-11-27,3940,1
49,2013-11-27,7095,1
50,2013-11-27,3295,1
1,2013-11-26,4201,1
2,2013-11-26,4303,1
3,2013-11-26,5880,1
4,2013-11-26,7805,1
5,2013-11-26,4597,1
6,2013-11-26,6186,1
7,2013-11-26,8696,1
8,2013-11-26,4714,1
9,2013-11-26,5053,1
10,2013-11-26,5033,1
11,2013-11-26,9657,1
12,2013-11-26,7375,1
13,2013-11-26,2802,1
14,2013-11-26,4551,1
15,2013-11-26,5772,1
16,2013-11-26,7516,1
17,2013-11-26,6228,1
18,2013-11-26,5795,1
19,2013-11-26,5725,1
20,2013-11-26,7892,1
21,2013-11-26,3586,1
22,2013-11-26,4263,1
23,2013-11-26,4004,1
24,2013-11-26,7550,1
25,2013-11-26,9581,1
26,2013-11-26,4550,1
27,2013-11-26,8059,1
28,2013-11-26,5158,1
29,2013-11-26,5120,1
30,2013-11-26,5297,1
31,2013-11-26,5529,1
32,2013-11-26,3398,1
33,2013-11-26,6214,1
34,2013-11-26,7511,1
35,2013-11-26,7504,1
36,2013-11-26,8690,1
37,2013-11-26,5265,1
38,2013-11-26,3457,1
39,2013-11-26,3714,1
40,2013-11-26,5521,1
41,2013-11-26,4040,1
42,2013-11-26,10322,1
43,2013-11-26,6134,1
44,2013-11-26,5001,1
45,2013-11-26,3963,1
46,2013-11-26,3613,1
47,2013-11-26,7191,1
48,2013-11-26,4522,1
49,2013-11-26,6325,1
50,2013-11-26,3348,1
1,2013-11-25,4600,1
2,2013-11-25,4669,1
3,2013-11-25,5968,1
4,2013-11-25,8569,1
5,2013-11-25,4597,1
6,2013-11-25,7101,1
7,2013-11-25,9950,1
8,2013-11-25,5028,1
9,2013-11-25,5004,1
10,2013-11-25,5735,1
11,2013-11-25,10307,1
12,2013-11-25,8322,1
13,2013-11-25,3471,1
14,2013-11-25,5179,1
15,2013-11-25,6932,1
16,2013-11-25,8621,1
17,2013-11-25,5963,1
18,2013-11-25,6685,1
19,2013-11-25,6477,1
20,2013-11-25,8649,1
21,2013-11-25,4445,1
22,2013-11-25,4434,1
23,2013-11-25,3976,1
24,2013-11-25,9293,1
25,2013-11-25,10446,1
26,2013-11-25,4985,1
27,2013-11-25,7153,1
28,2013-11-25,5016,1
29,2013-11-25,7140,1
30,2013-11-25,4943,1
31,2013-11-25,5708,1
32,2013-11-25,4303,1
33,2013-11-25,7011,1
34,2013-11-25,7282,1
35,2013-11-25,9178,1
36,2013-11-25,9082,1
37,2013-11-25,5025,1
38,2013-11-25,4525,1
39,2013-11-25,3577,1
40,2013-11-25,4972,1
41,2013-11-25,5839,1
42,2013-11-25,9929,1
43,2013-11-25,6554,1
44,2013-11-25,4832,1
45,2013-11-25,4148,1
46,2013-11-25,4242,1
47,2013-11-25,7603,1
48,2013-11-25,4173,1
49,2013-11-25,7214,1
50,2013-11-25,3156,1
1,2013-11-23,5297,1
2,2013-11-23,2965,1
3,2013-11-23,4109,1
4,2013-11-23,9394,1
5,2013-11-23,2075,1
6,2013-11-23,4432,1
7,2013-11-23,5610,1
8,2013-11-23,3077,1
9,2013-11-23,5507,1
10,2013-11-23,4489,1
11,2013-11-23,7086,1
12,2013-11-23,6832,1
13,2013-11-23,4515,1
14,2013-11-23,3661,1
15,2013-11-23,5503,1
16,2013-11-23,5100,1
17,2013-11-23,2898,1
18,2013-11-23,3788,1
19,2013-11-23,3717,1
20,2013-11-23,4494,1
21,2013-11-23,4953,1
22,2013-11-23,3242,1
23,2013-11-23,4048,1
24,2013-11-23,6823,1
25,2013-11-23,8470,1
26,2013-11-23,6337,1
27,2013-11-23,7646,1
28,2013-11-23,2880,1
29,2013-11-23,6556,1
30,2013-11-23,5622,1
31,2013-11-23,5627,1
32,2013-11-23,1965,1
33,2013-11-23,8583,1
34,2013-11-23,7141,1
35,2013-11-23,7704,1
36,2013-11-23,8842,1
37,2013-11-23,8500,1
38,2013-11-23,6286,1
39,2013-11-23,2661,1
40,2013-11-23,7028,1
41,2013-11-23,5085,1
42,2013-11-23,9329,1
43,2013-11-23,4359,1
44,2013-11-23,4004,1
45,2013-11-23,5225,1
46,2013-11-23,4904,1
47,2013-11-23,5607,1
48,2013-11-23,3454,1
49,2013-11-23,7145,1
50,2013-11-23,3731,1
1,2013-11-22,5058,1
2,2013-11-22,4474,1
3,2013-11-22,7697,1
4,2013-11-22,9071,1
5,2013-11-22,6198,1
6,2013-11-22,8195,1
7,2013-11-22,9642,1
8,2013-11-22,4925,1
9,2013-11-22,5949,1
10,2013-11-22,5675,1
11,2013-11-22,8623,1
12,2013-11-22,8257,1
13,2013-11-22,5885,1
14,2013-11-22,5911,1
15,2013-11-22,7309,1
16,2013-11-22,8475,1
17,2013-11-22,6695,1
18,2013-11-22,6718,1
19,2013-11-22,6553,1
20,2013-11-22,7740,1
21,2013-11-22,6426,1
22,2013-11-22,5503,1
23,2013-11-22,6962,1
24,2013-11-22,9199,1
25,2013-11-22,11307,1
26,2013-11-22,7351,1
27,2013-11-22,10040,1
28,2013-11-22,6489,1
29,2013-11-22,6200,1
30,2013-11-22,5027,1
31,2013-11-22,6735,1
32,2013-11-22,4250,1
33,2013-11-22,8231,1
34,2013-11-22,7935,1
35,2013-11-22,10560,1
36,2013-11-22,8328,1
37,2013-11-22,9538,1
38,2013-11-22,6519,1
39,2013-11-22,5019,1
40,2013-11-22,5414,1
41,2013-11-22,5367,1
42,2013-11-22,10432,1
43,2013-11-22,7924,1
44,2013-11-22,5772,1
45,2013-11-22,5224,1
46,2013-11-22,5545,1
47,2013-11-22,6481,1
48,2013-11-22,4334,1
49,2013-11-22,6962,1
50,2013-11-22,4254,1
1,2013-11-21,4623,1
2,2013-11-21,5397,1
3,2013-11-21,7630,1
4,2013-11-21,9256,1
5,2013-11-21,6641,1
6,2013-11-21,8754,1
7,2013-11-21,8852,1
8,2013-11-21,6341,1
9,2013-11-21,5834,1
10,2013-11-21,5514,1
11,2013-11-21,9180,1
12,2013-11-21,7746,1
13,2013-11-21,5316,1
14,2013-11-21,5846,1
15,2013-11-21,7041,1
16,2013-11-21,7385,1
17,2013-11-21,6955,1
18,2013-11-21,7175,1
19,2013-11-21,5970,1
20,2013-11-21,8950,1
21,2013-11-21,5540,1
22,2013-11-21,4556,1
23,2013-11-21,5913,1
24,2013-11-21,8745,1
25,2013-11-21,11479,1
26,2013-11-21,7496,1
27,2013-11-21,9557,1
28,2013-11-21,6439,1
29,2013-11-21,6319,1
30,2013-11-21,6293,1
31,2013-11-21,5836,1
32,2013-11-21,4660,1
33,2013-11-21,8097,1
34,2013-11-21,7668,1
35,2013-11-21,9720,1
36,2013-11-21,8514,1
37,2013-11-21,9313,1
38,2013-11-21,5595,1
39,2013-11-21,4648,1
40,2013-11-21,5094,1
41,2013-11-21,4645,1
42,2013-11-21,9900,1
43,2013-11-21,7715,1
44,2013-11-21,6249,1
45,2013-11-21,5050,1
46,2013-11-21,5961,1
47,2013-11-21,6980,1
48,2013-11-21,4766,1
49,2013-11-21,6328,1
50,2013-11-21,3506,1
1,2013-11-20,4936,1
2,2013-11-20,6390,1
3,2013-11-20,8573,1
4,2013-11-20,9280,1
7,2013-11-20,8531,1
8,2013-11-20,6195,1
9,2013-11-20,6310,1
10,2013-11-20,5630,1
11,2013-11-20,9867,1
12,2013-11-20,9193,1
13,2013-11-20,5223,1
14,2013-11-20,6457,1
15,2013-11-20,6447,1
16,2013-11-20,7931,1
17,2013-11-20,7074,1
18,2013-11-20,7881,1
19,2013-11-20,6614,1
20,2013-11-20,8619,1
21,2013-11-20,5851,1
22,2013-11-20,4592,1
23,2013-11-20,6006,1
24,2013-11-20,10205,1
25,2013-11-20,11980,1
26,2013-11-20,5746,1
27,2013-11-20,10108,1
28,2013-11-20,5051,1
29,2013-11-20,6454,1
30,2013-11-20,6364,1
31,2013-11-20,5837,1
32,2013-11-20,4876,1
33,2013-11-20,8550,1
34,2013-11-20,8062,1
35,2013-11-20,9342,1
36,2013-11-20,8449,1
37,2013-11-20,7389,1
38,2013-11-20,6044,1
39,2013-11-20,5321,1
40,2013-11-20,5418,1
41,2013-11-20,5673,1
42,2013-11-20,12235,1
43,2013-11-20,8176,1
44,2013-11-20,5281,1
45,2013-11-20,5109,1
46,2013-11-20,5495,1
47,2013-11-20,8201,1
48,2013-11-20,4784,1
49,2013-11-20,7410,1
50,2013-11-20,3696,1
1,2013-11-19,5143,1
2,2013-11-19,6016,1
3,2013-11-19,8865,1
4,2013-11-19,9133,1
5,2013-11-19,7632,1
6,2013-11-19,9154,1
7,2013-11-19,10974,1
8,2013-11-19,6779,1
9,2013-11-19,6914,1
10,2013-11-19,6130,1
11,2013-11-19,10645,1
12,2013-11-19,9397,1
13,2013-11-19,6385,1
14,2013-11-19,6791,1
15,2013-11-19,7190,1
16,2013-11-19,8522,1
17,2013-11-19,9592,1
18,2013-11-19,7901,1
19,2013-11-19,7471,1
20,2013-11-19,9236,1
21,2013-11-19,6500,1
22,2013-11-19,5724,1
23,2013-11-19,6607,1
24,2013-11-19,10871,1
25,2013-11-19,12818,1
26,2013-11-19,7759,1
27,2013-11-19,12505,1
28,2013-11-19,7692,1
29,2013-11-19,7579,1
30,2013-11-19,7369,1
31,2013-11-19,6307,1
32,2013-11-19,5446,1
33,2013-11-19,9191,1
34,2013-11-19,8086,1
35,2013-11-19,10220,1
36,2013-11-19,8500,1
37,2013-11-19,7806,1
38,2013-11-19,6077,1
39,2013-11-19,6239,1
40,2013-11-19,5634,1
41,2013-11-19,5449,1
42,2013-11-19,11040,1
43,2013-11-19,7278,1
44,2013-11-19,6552,1
45,2013-11-19,4867,1
46,2013-11-19,6481,1
47,2013-11-19,7700,1
48,2013-11-19,4862,1
49,2013-11-19,6812,1
50,2013-11-19,4619,1
1,2013-11-18,5927,1
2,2013-11-18,7435,1
3,2013-11-18,9719,1
4,2013-11-18,11331,1
5,2013-11-18,8022,1
6,2013-11-18,8478,1
7,2013-11-18,11140,1
8,2013-11-18,7831,1
9,2013-11-18,8200,1
10,2013-11-18,7573,1
11,2013-11-18,10499,1
12,2013-11-18,10535,1
13,2013-11-18,6787,1
14,2013-11-18,7987,1
15,2013-11-18,8348,1
16,2013-11-18,10169,1
17,2013-11-18,10393,1
18,2013-11-18,10332,1
19,2013-11-18,9142,1
20,2013-11-18,10478,1
21,2013-11-18,7931,1
22,2013-11-18,5560,1
23,2013-11-18,8262,1
24,2013-11-18,12941,1
25,2013-11-18,14138,1
26,2013-11-18,10632,1
27,2013-11-18,13282,1
28,2013-11-18,9816,1
29,2013-11-18,11217,1
30,2013-11-18,7665,1
31,2013-11-18,7834,1
32,2013-11-18,6201,1
33,2013-11-18,10725,1
34,2013-11-18,10274,1
35,2013-11-18,13610,1
36,2013-11-18,12111,1
37,2013-11-18,10610,1
38,2013-11-18,8971,1
39,2013-11-18,7313,1
40,2013-11-18,6377,1
41,2013-11-18,6120,1
42,2013-11-18,13616,1
43,2013-11-18,10164,1
44,2013-11-18,8532,1
45,2013-11-18,6725,1
46,2013-11-18,8721,1
47,2013-11-18,9008,1
48,2013-11-18,5368,1
49,2013-11-18,8934,1
50,2013-11-18,5579,1
1,2013-11-16,5071,1
2,2013-11-16,2829,1
3,2013-11-16,3893,1
4,2013-11-16,10157,1
5,2013-11-16,1925,1
6,2013-11-16,4294,1
7,2013-11-16,5693,1
8,2013-11-16,2523,1
9,2013-11-16,5304,1
10,2013-11-16,5092,1
11,2013-11-16,7107,1
12,2013-11-16,6971,1
13,2013-11-16,4526,1
14,2013-11-16,3570,1
15,2013-11-16,4155,1
16,2013-11-16,5804,1
17,2013-11-16,2712,1
18,2013-11-16,4458,1
19,2013-11-16,3521,1
20,2013-11-16,5062,1
21,2013-11-16,4845,1
22,2013-11-16,3480,1
23,2013-11-16,4866,1
24,2013-11-16,7444,1
25,2013-11-16,9246,1
26,2013-11-16,6067,1
27,2013-11-16,8037,1
28,2013-11-16,2799,1
29,2013-11-16,5664,1
30,2013-11-16,5330,1
31,2013-11-16,5964,1
32,2013-11-16,2537,1
33,2013-11-16,7948,1
34,2013-11-16,6916,1
35,2013-11-16,7420,1
36,2013-11-16,9612,1
37,2013-11-16,8311,1
38,2013-11-16,6057,1
39,2013-11-16,2961,1
40,2013-11-16,5492,1
41,2013-11-16,4874,1
42,2013-11-16,8591,1
43,2013-11-16,4185,1
44,2013-11-16,4309,1
45,2013-11-16,5300,1
46,2013-11-16,5739,1
47,2013-11-16,4817,1
48,2013-11-16,3254,1
49,2013-11-16,6871,1
50,2013-11-16,4196,1
1,2013-11-15,4016,1
2,2013-11-15,4042,1
3,2013-11-15,5919,1
4,2013-11-15,7627,1
5,2013-11-15,4613,1
6,2013-11-15,6425,1
7,2013-11-15,7373,1
8,2013-11-15,4319,1
9,2013-11-15,5074,1
10,2013-11-15,5010,1
11,2013-11-15,7343,1
12,2013-11-15,5800,1
13,2013-11-15,4169,1
14,2013-11-15,4868,1
15,2013-11-15,6173,1
16,2013-11-15,6805,1
17,2013-11-15,5397,1
18,2013-11-15,6076,1
19,2013-11-15,5467,1
20,2013-11-15,6318,1
21,2013-11-15,3613,1
22,2013-11-15,4423,1
23,2013-11-15,5347,1
24,2013-11-15,7730,1
25,2013-11-15,9786,1
26,2013-11-15,6038,1
27,2013-11-15,7547,1
28,2013-11-15,5105,1
29,2013-11-15,5655,1
30,2013-11-15,4951,1
31,2013-11-15,5311,1
32,2013-11-15,2854,1
33,2013-11-15,6887,1
34,2013-11-15,6363,1
35,2013-11-15,7338,1
36,2013-11-15,8332,1
37,2013-11-15,6354,1
38,2013-11-15,4258,1
39,2013-11-15,3933,1
40,2013-11-15,3652,1
41,2013-11-15,4924,1
42,2013-11-15,7906,1
43,2013-11-15,5646,1
44,2013-11-15,4800,1
45,2013-11-15,4393,1
46,2013-11-15,3906,1
47,2013-11-15,5637,1
48,2013-11-15,3782,1
49,2013-11-15,6141,1
50,2013-11-15,3682,1
1,2013-11-14,3795,1
2,2013-11-14,4388,1
3,2013-11-14,5240,1
4,2013-11-14,6856,1
5,2013-11-14,4086,1
6,2013-11-14,5595,1
7,2013-11-14,6974,1
8,2013-11-14,5046,1
9,2013-11-14,5065,1
10,2013-11-14,4569,1
11,2013-11-14,6886,1
12,2013-11-14,6165,1
13,2013-11-14,3092,1
14,2013-11-14,5093,1
15,2013-11-14,5569,1
16,2013-11-14,6189,1
17,2013-11-14,5384,1
18,2013-11-14,4874,1
19,2013-11-14,4934,1
20,2013-11-14,7388,1
21,2013-11-14,3336,1
22,2013-11-14,3841,1
23,2013-11-14,4598,1
24,2013-11-14,6894,1
25,2013-11-14,9923,1
26,2013-11-14,4904,1
27,2013-11-14,7224,1
28,2013-11-14,4772,1
29,2013-11-14,4402,1
30,2013-11-14,5042,1
31,2013-11-14,4509,1
32,2013-11-14,3209,1
33,2013-11-14,6281,1
34,2013-11-14,6573,1
35,2013-11-14,6490,1
36,2013-11-14,8358,1
37,2013-11-14,5638,1
38,2013-11-14,3999,1
39,2013-11-14,3442,1
40,2013-11-14,3880,1
41,2013-11-14,4406,1
42,2013-11-14,7603,1
43,2013-11-14,5327,1
44,2013-11-14,4707,1
45,2013-11-14,3545,1
46,2013-11-14,3679,1
47,2013-11-14,5726,1
48,2013-11-14,3932,1
49,2013-11-14,4452,1
50,2013-11-14,3159,1
1,2013-11-13,3310,1
2,2013-11-13,4980,1
3,2013-11-13,5530,1
4,2013-11-13,7263,1
5,2013-11-13,4319,1
6,2013-11-13,5775,1
7,2013-11-13,7529,1
8,2013-11-13,4248,1
9,2013-11-13,4870,1
10,2013-11-13,4601,1
11,2013-11-13,8109,1
12,2013-11-13,6113,1
13,2013-11-13,3902,1
14,2013-11-13,4303,1
15,2013-11-13,4762,1
16,2013-11-13,5809,1
17,2013-11-13,5612,1
18,2013-11-13,5484,1
19,2013-11-13,4781,1
20,2013-11-13,6608,1
21,2013-11-13,3381,1
22,2013-11-13,3473,1
23,2013-11-13,4047,1
24,2013-11-13,6595,1
25,2013-11-13,8889,1
26,2013-11-13,4134,1
27,2013-11-13,7151,1
28,2013-11-13,4624,1
29,2013-11-13,4699,1
30,2013-11-13,4619,1
31,2013-11-13,4217,1
32,2013-11-13,3110,1
33,2013-11-13,6102,1
34,2013-11-13,6891,1
35,2013-11-13,6260,1
36,2013-11-13,6630,1
37,2013-11-13,4903,1
38,2013-11-13,3287,1
39,2013-11-13,3700,1
40,2013-11-13,4133,1
41,2013-11-13,3928,1
42,2013-11-13,8988,1
43,2013-11-13,5097,1
44,2013-11-13,4404,1
45,2013-11-13,3268,1
46,2013-11-13,3646,1
47,2013-11-13,5489,1
48,2013-11-13,3879,1
49,2013-11-13,5217,1
50,2013-11-13,2596,1
1,2013-11-12,4017,1
2,2013-11-12,4116,1
3,2013-11-12,5267,1
4,2013-11-12,7179,1
5,2013-11-12,3920,1
6,2013-11-12,5977,1
7,2013-11-12,6477,1
8,2013-11-12,4276,1
9,2013-11-12,4361,1
10,2013-11-12,4209,1
11,2013-11-12,6225,1
12,2013-11-12,5628,1
13,2013-11-12,3712,1
14,2013-11-12,4660,1
15,2013-11-12,5470,1
16,2013-11-12,7418,1
17,2013-11-12,5691,1
18,2013-11-12,5097,1
19,2013-11-12,5305,1
20,2013-11-12,7609,1
21,2013-11-12,3029,1
22,2013-11-12,3810,1
23,2013-11-12,3951,1
24,2013-11-12,7082,1
25,2013-11-12,9111,1
26,2013-11-12,4212,1
27,2013-11-12,7331,1
28,2013-11-12,4539,1
29,2013-11-12,5719,1
30,2013-11-12,4758,1
31,2013-11-12,4071,1
32,2013-11-12,3544,1
33,2013-11-12,5868,1
34,2013-11-12,6396,1
35,2013-11-12,6311,1
36,2013-11-12,7350,1
37,2013-11-12,4857,1
38,2013-11-12,3547,1
39,2013-11-12,3681,1
40,2013-11-12,3743,1
41,2013-11-12,3439,1
42,2013-11-12,7023,1
43,2013-11-12,5703,1
44,2013-11-12,4357,1
45,2013-11-12,3437,1
46,2013-11-12,3590,1
47,2013-11-12,5354,1
48,2013-11-12,3599,1
49,2013-11-12,5113,1
50,2013-11-12,3061,1
1,2013-11-11,4014,1
2,2013-11-11,4017,1
3,2013-11-11,5084,1
4,2013-11-11,8241,1
5,2013-11-11,3866,1
6,2013-11-11,6546,1
7,2013-11-11,7930,1
8,2013-11-11,4507,1
9,2013-11-11,5273,1
10,2013-11-11,5022,1
11,2013-11-11,7827,1
12,2013-11-11,6452,1
13,2013-11-11,3075,1
14,2013-11-11,4866,1
15,2013-11-11,5027,1
16,2013-11-11,6616,1
17,2013-11-11,5633,1
18,2013-11-11,5477,1
19,2013-11-11,5326,1
20,2013-11-11,8487,1
21,2013-11-11,4250,1
22,2013-11-11,3716,1
23,2013-11-11,4102,1
24,2013-11-11,7766,1
25,2013-11-11,10277,1
26,2013-11-11,4579,1
27,2013-11-11,6933,1
28,2013-11-11,4897,1
29,2013-11-11,4876,1
30,2013-11-11,4192,1
31,2013-11-11,4156,1
32,2013-11-11,3758,1
33,2013-11-11,6290,1
34,2013-11-11,7111,1
35,2013-11-11,6603,1
36,2013-11-11,8789,1
37,2013-11-11,4467,1
38,2013-11-11,4327,1
39,2013-11-11,4182,1
40,2013-11-11,5611,1
41,2013-11-11,3882,1
42,2013-11-11,7810,1
43,2013-11-11,5846,1
44,2013-11-11,4908,1
45,2013-11-11,3614,1
46,2013-11-11,3507,1
47,2013-11-11,6220,1
48,2013-11-11,3663,1
49,2013-11-11,5796,1
50,2013-11-11,3151,1
1,2013-11-09,4681,1
2,2013-11-09,3145,1
3,2013-11-09,4305,1
4,2013-11-09,10373,1
5,2013-11-09,1974,1
6,2013-11-09,4284,1
7,2013-11-09,4664,1
8,2013-11-09,2474,1
9,2013-11-09,6122,1
10,2013-11-09,4557,1
11,2013-11-09,4961,1
12,2013-11-09,5873,1
13,2013-11-09,4559,1
14,2013-11-09,4002,1
15,2013-11-09,5652,1
16,2013-11-09,5648,1
17,2013-11-09,3094,1
18,2013-11-09,4807,1
19,2013-11-09,4222,1
20,2013-11-09,4994,1
21,2013-11-09,4649,1
22,2013-11-09,3396,1
23,2013-11-09,4923,1
24,2013-11-09,7401,1
25,2013-11-09,9062,1
26,2013-11-09,6127,1
27,2013-11-09,7076,1
28,2013-11-09,2556,1
29,2013-11-09,6727,1
30,2013-11-09,5580,1
31,2013-11-09,4990,1
32,2013-11-09,1945,1
33,2013-11-09,8338,1
34,2013-11-09,7404,1
35,2013-11-09,7309,1
36,2013-11-09,9053,1
37,2013-11-09,8614,1
38,2013-11-09,5330,1
39,2013-11-09,3136,1
40,2013-11-09,6021,1
41,2013-11-09,5377,1
42,2013-11-09,9179,1
43,2013-11-09,4465,1
44,2013-11-09,3990,1
45,2013-11-09,5947,1
46,2013-11-09,5136,1
47,2013-11-09,5229,1
48,2013-11-09,2914,1
49,2013-11-09,6719,1
50,2013-11-09,4218,1
1,2013-11-08,5242,1
2,2013-11-08,5441,1
3,2013-11-08,7958,1
4,2013-11-08,9997,1
5,2013-11-08,4725,1
6,2013-11-08,6908,1
7,2013-11-08,9374,1
8,2013-11-08,5547,1
9,2013-11-08,6853,1
10,2013-11-08,5925,1
11,2013-11-08,8505,1
12,2013-11-08,8626,1
13,2013-11-08,6646,1
14,2013-11-08,6849,1
15,2013-11-08,7378,1
16,2013-11-08,7764,1
17,2013-11-08,7129,1
18,2013-11-08,7380,1
19,2013-11-08,7700,1
20,2013-11-08,7282,1
21,2013-11-08,5561,1
22,2013-11-08,4945,1
23,2013-11-08,6388,1
24,2013-11-08,10425,1
25,2013-11-08,11682,1
26,2013-11-08,7196,1
27,2013-11-08,10177,1
28,2013-11-08,6156,1
29,2013-11-08,7581,1
30,2013-11-08,5462,1
31,2013-11-08,6676,1
32,2013-11-08,4653,1
33,2013-11-08,9341,1
34,2013-11-08,7441,1
35,2013-11-08,10071,1
36,2013-11-08,10485,1
37,2013-11-08,9032,1
38,2013-11-08,7240,1
39,2013-11-08,5334,1
40,2013-11-08,5553,1
41,2013-11-08,5383,1
42,2013-11-08,11183,1
43,2013-11-08,8099,1
44,2013-11-08,6300,1
45,2013-11-08,5739,1
46,2013-11-08,6013,1
47,2013-11-08,7096,1
48,2013-11-08,5039,1
49,2013-11-08,8145,1
50,2013-11-08,4432,1
1,2013-11-07,5009,1
2,2013-11-07,5570,1
3,2013-11-07,7662,1
4,2013-11-07,8572,1
5,2013-11-07,4987,1
6,2013-11-07,8047,1
7,2013-11-07,8461,1
8,2013-11-07,6685,1
9,2013-11-07,5415,1
10,2013-11-07,5652,1
11,2013-11-07,8915,1
12,2013-11-07,8124,1
13,2013-11-07,5174,1
14,2013-11-07,5449,1
15,2013-11-07,6719,1
16,2013-11-07,7684,1
17,2013-11-07,7592,1
18,2013-11-07,6618,1
19,2013-11-07,5765,1
20,2013-11-07,9577,1
21,2013-11-07,6096,1
22,2013-11-07,4847,1
23,2013-11-07,6408,1
24,2013-11-07,8747,1
25,2013-11-07,12520,1
26,2013-11-07,6870,1
27,2013-11-07,9352,1
28,2013-11-07,5963,1
29,2013-11-07,6856,1
30,2013-11-07,5816,1
31,2013-11-07,6014,1
32,2013-11-07,5017,1
33,2013-11-07,7863,1
34,2013-11-07,7048,1
